deg,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.130859375,2.98046875,2.833984375,3.1640625,3.427734375,NISQAv2
example.wav,2.130859375,2.98046875,2.833984375,3.1640625,3.427734375,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.130859375,2.98046875,2.833984375,3.1640625,3.427734375,NISQAv2
example.wav,2.130859375,2.98046875,2.833984375,3.1640625,3.427734375,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
example.wav,2.1270697116851807,2.9885056018829346,2.8303301334381104,3.1601011753082275,3.4223811626434326,NISQAv2
